Language_ID,Language_Name,ISO_Code,Family_ID,Genus_ID,Status,Macroarea,Latitude,Longitude,Countrycodes
sapu1248,Sapuan,spu,67,155,safe,Eurasia,15.3692,106.843,LA
kapr1245,Sare,dju,3,46,unknown,Papunesia,-4.51011,143.241,PG
savi1242,Savi,sdg,24,84,definitely endangered,Eurasia,35.3029,71.5557,AF
sabu1255,Sawu,hvn,12,49,unknown,Papunesia,-10.5522,121.847,ID
sayu1241,Sayultec,pos,188,386,safe,North America,17.8606,-94.9531,MX
sali1298,Sáliba (in Colombia),slc,208,472,severely endangered,South America,5.30115,-69.3843,VR CO
bala1311,Sama (Balangingi),sse,12,105,unknown,Papunesia,6.011614,121.686646,PH
sout1528,Serbian-Croatian,hrv,24,141,unknown,Eurasia,44.0,19.0,RS BA HR
sout2674,Saami (Central-South),sma,122,473,severely endangered,Eurasia,62.8801,13.7006,SE
sind1272,Sindhi,snd,24,84,unknown,Eurasia,26.0,69.0,PK IN
sand1273,Sandawe,sad,216,474,safe,Africa,-5.26918,35.4808,TZ
sout2859,Southeast Ambrym,tvk,12,25,unknown,Papunesia,-16.2975,168.211,VU
kups1238,Sebei,kpz,16,18,unknown,Africa,1.33197,34.5991,UG
seco1241,Secoya,sey,74,149,unknown,South America,-0.459785,-75.5547,EC PE
seda1262,Sedang,sed,67,155,unknown,Eurasia,14.7793,108.027,VN
taro1264,Seediq,trv,12,86,unknown,Papunesia,23.9032,121.358,TW
onaa1245,Selknam,ona,129,475,extinct,South America,-54.0,-68.5,AR
sumi1235,Sema,nsm,18,33,unknown,Eurasia,25.9996,94.4235,IN
nucl1396,Sena,seh,4,31,unknown,Africa,-19.7933,34.9829,MZ
seri1257,Seri,sei,17,476,vulnerable,North America,28.9877,-112.384,MX
sout2807,Sesotho,sot,4,31,unknown,Africa,-30.4445,27.8951,ZA LS
sese1246,Seychelles Creole,crs,21,34,safe,Africa,-4.62314,55.4503,SC
mani1235,Sougb,mnx,189,388,safe,Papunesia,-1.49611,133.95,ID
song1303,Songe,sop,4,31,unknown,Africa,-5.71993,25.2765,CD
seng1278,Sengele,szg,4,31,safe,Africa,-1.92256,17.2965,CD
sang1336,Sangir,sxn,12,150,unknown,Papunesia,5.444878,125.481047,ID
sang1333,Sangu,snq,4,31,safe,Africa,-1.52694,11.9098,GA
shan1277,Shan,shn,117,233,unknown,Eurasia,21.5995,98.0342,MM
shab1252,Shabo,sbf,217,477,severely endangered,Africa,7.64407,35.223,ET
sher1257,Sherdukpen,sdp,18,126,vulnerable,Eurasia,27.0035,92.5799,IN
sher1255,Sherpa,xsr,18,56,unknown,Eurasia,27.674,86.9994,NP
shar1245,Sharanahua,mcd,38,55,unknown,South America,-9.8626,-71.1232,PE BR
nina1238,Shiriana,shb,218,478,unknown,South America,4.03894,-62.7801,VR BR
ship1254,Shipibo-Konibo,shp,38,55,unknown,South America,-7.17105,-74.8219,PE
shil1265,Shilluk,shk,16,18,safe,Africa,9.85472,31.7926,SD
sham1280,Shambala,ksb,4,31,safe,Africa,-8.5,34.17,TZ
shos1248,Shoshone,shh,87,198,unknown,North America,41.0,-116.0,US
nort1527,Sahaptin (Northern),waa,97,429,unknown,North America,46.5,-120.0,US
shor1247,Shor,cjs,51,83,unknown,Eurasia,52.3261,88.4344,RU
shas1239,Shasta,sht,17,479,extinct,North America,41.7587,-122.738,US
shat1244,Shatt,shj,16,225,severely endangered,Africa,10.8525,29.7687,SD
shus1248,Shuswap,shs,60,202,unknown,North America,50.8734,-119.667,CA
shaw1249,Shawnee,sjw,11,13,severely endangered,North America,35.354,-96.7635,US
east2337,Shira Yughur,yuy,51,109,severely endangered,Eurasia,37.9882,101.762,CN
sian1257,Siane,snp,25,28,unknown,Papunesia,-6.13188,145.247,PG
sida1246,Sidaama,sid,2,480,safe,Africa,6.74176,38.3729,ET
sika1262,Sika,ski,12,49,unknown,Papunesia,-8.67302,122.38,ID
dars1235,Sila,dau,16,225,unknown,Africa,11.9861,22.2013,TD
sime1241,Simeulue,smr,12,53,safe,Papunesia,2.50288,96.2757,ID
sion1247,Siona,snn,74,149,definitely endangered,South America,0.31733,-76.0237,CO EC
sioo1240,Sio,xsi,12,25,safe,Papunesia,-5.96037,147.353,PG
siar1238,Siar,sjr,12,25,safe,Papunesia,-4.62059,152.892,PG
baba1268,Sisiqa,baa,12,25,unknown,Papunesia,-7.22281,157.149,SB
sius1254,Siuslaw,sis,35,481,extinct,North America,42.5111,-124.379,US
kild1236,Saami (Kildin),sjd,122,473,severely endangered,Eurasia,68.2158,35.8348,RU
sikk1242,Sikkimese,sip,18,56,safe,Eurasia,27.85795,88.59153,IN
siku1242,Sikule,skh,12,53,unknown,Papunesia,2.69113,95.9636,ID
suku1261,Sukuma,suk,4,31,unknown,Africa,-3.16082,32.8765,TZ
nucl1634,Skou,skv,79,236,safe,Papunesia,-2.64378,140.902,ID
selk1253,Selkup,sel,122,245,unknown,Eurasia,59.9409,82.3004,RU
sika1263,Sikaritai,tty,118,234,safe,Papunesia,-2.80285,138.287,ID
suku1259,Suku,sub,4,31,safe,Africa,-5.76495,17.7736,AO CD
shek1243,Shekhawati,swv,24,84,unknown,Eurasia,27.34,75.407,IN
slav1253,Slave,xsl,27,37,unknown,North America,67.0,-125.0,CA
sali1295,Saliba (in Papua New Guinea),sbe,12,25,unknown,Papunesia,-10.6148,150.727,PG
samb1305,Samba Leko,ndi,4,224,unknown,Africa,8.19236,11.7366,CM NG
sulu1241,Sulung,suv,219,482,definitely endangered,Eurasia,27.6589,92.3557,IN
slov1268,Slovene,slv,24,141,unknown,Eurasia,46.2543,14.7766,SI
sele1250,Selepet,spl,25,144,unknown,Papunesia,-6.03532,147.234,PG
sala1264,Salar,slr,51,83,unknown,Eurasia,35.5457,102.819,CN
sout2959,Slavey,xsl,27,37,definitely endangered,North America,59.8794,-117.047,CA
sela1260,Selayar,sly,12,87,safe,Papunesia,-6.10145,120.496,ID
sema1269,Semandang,sdm,12,137,unknown,Papunesia,-0.75188,110.527,ID
siam1242,Seme,sif,4,41,safe,Africa,10.998,-4.92143,BF
sema1266,Semai,sea,67,302,unknown,Eurasia,4.13257,101.477,MY
seme1247,Semelai,sza,67,302,severely endangered,Eurasia,2.82799,102.806,MY
shom1245,Shompen,,220,483,safe,Eurasia,7.02099,93.8064,IN
umat1237,Sahaptin (Umatilla),uma,97,429,severely endangered,North America,45.6391,-118.552,US
shin1264,Shina,scl,24,84,unknown,Eurasia,34.6515,75.287,PK
sene1264,Seneca,see,93,218,critically endangered,North America,42.56,-77.53,US
ceba1235,Senadi,sef,4,143,unknown,Africa,9.50768,-6.15264,CI
sina1266,Sinaugoro,snc,12,25,unknown,Papunesia,-9.79791,147.861,PG
sinh1246,Sinhala,sin,24,84,safe,Eurasia,8.0,81.0,LK
sanu1240,Sanuma,xsu,218,478,unknown,South America,1.31875,-67.6498,BR VR
soni1259,Soninke,snk,59,107,unknown,Africa,13.1273,-11.7178,CI SN BF ML
nort2671,Saami (Northern),sme,122,473,unknown,Eurasia,68.725,22.1113,NO FI SE
nucl1632,Sentani,set,221,484,unknown,Papunesia,-2.6013,140.512,ID
sooo1256,So,teu,16,293,critically endangered,Africa,2.58367,34.7595,UG
sobe1238,Sobei,sob,12,25,definitely endangered,Papunesia,-1.86998,138.75,ID
kist1241,Soddo,gru,2,4,unknown,Africa,8.33561,38.4763,ET
soma1255,Somali,som,2,10,unknown,Africa,4.778704,45.152856,SO
sons1242,Sonsorol-Tobi,sov,12,25,unknown,Papunesia,7.47282,134.565,PW
soqo1240,Soqotri,sqt,2,4,unknown,Eurasia,12.4892,53.9168,YE
sora1254,Sora,srb,67,129,vulnerable,Eurasia,19.1213,84.19,IN
uppe1395,Sorbian (Upper),hsb,24,141,unknown,Eurasia,51.2403,14.4098,DE
stan1288,Spanish,spa,24,85,unknown,Eurasia,40.4414,-1.11788,ES
spok1245,Spokane,spo,60,202,critically endangered,North America,47.9087,-118.062,US
sout2965,Salish (Southern Puget Sound),slh,60,194,unknown,North America,47.263,-122.141,US
squa1248,Squamish,squ,60,194,critically endangered,North America,49.3231,-123.014,CA
sran1240,Sranan,srn,21,34,safe,South America,5.83,-55.33,SR
sorb1249,Sorbian,hsb,24,141,unknown,Eurasia,51.5,14.0,DE
sars1236,Sarcee,srs,27,37,critically endangered,North America,50.8822,-114.301,CA
camp1261,Sardinian,sro,24,85,unknown,Eurasia,39.0566,9.03935,IT
koho1244,Sre,kpm,67,155,unknown,Eurasia,11.6444,108.057,VN
siri1274,Siriano,sri,74,149,vulnerable,South America,0.436515,-70.184,BR CO
lowe1385,Sorbian (Lower),dsb,24,141,definitely endangered,Eurasia,51.6621,13.9407,DE
sara1340,Saramaccan,srm,21,34,unknown,South America,4.54729,-54.0238,SR GF
siri1273,Sirionó,srq,14,16,severely endangered,South America,-15.5298,-63.9688,BO
siro1249,Siroi,ssd,25,57,safe,Papunesia,-5.52893,145.994,PG
serr1255,Serrano,ser,87,171,extinct,North America,33.9479,-116.772,US
sela1259,Selaru,slu,12,49,safe,Papunesia,-8.18376,130.961,ID
sira1267,Siraya,fos,12,58,unknown,Papunesia,22.9777,120.315,TW
west2465,Sisaala,sld,4,143,safe,Africa,10.8561,-2.36423,GH
boro1277,Shinassha,bwo,2,259,unknown,Africa,10.6596,35.345,ET
kore1273,South Korean Sign Language,kvk,21,23,safe,Eurasia,37.4718,127.609,KR
dong1285,Santa,sce,51,109,unknown,Eurasia,31.5,107.5,CN
stie1250,Stieng,stt,67,155,unknown,Eurasia,11.8333333333,106.75,VN KH
sant1410,Santali,sat,67,129,unknown,Eurasia,25.0317,87.8185,IN
pedi1238,Sotho (Northern),nso,4,31,unknown,Africa,-24.7993,29.4718,ZA
ston1242,Stoney,sto,70,142,unknown,North America,51.1939,-114.984,CA
subi1246,Subiya,sbs,4,31,safe,Africa,-17.5696,24.8867,
sude1239,Sudest,tgo,12,25,unknown,Papunesia,-11.5229,153.488,PG
suen1241,Suena,sue,25,132,critically endangered,Papunesia,-7.76339,147.534,PG
assa1269,Sungor,sjg,16,394,unknown,Africa,13.9592,22.6393,TD
suii1243,Sui,swi,117,233,unknown,Eurasia,24.0488,106.563,CN
suki1245,Suki,sui,133,485,safe,Papunesia,-8.04783,141.842,PG
sulk1246,Sulka,sua,222,486,safe,Papunesia,-5.03471,151.891,PG
sumo1243,Sumu,sum,191,395,unknown,North America,13.0,-84.5,NI
sund1252,Sundanese,sun,12,14,unknown,Papunesia,-6.89708,107.106,ID
supy1237,Supyire,spp,4,143,safe,Africa,11.632,-5.87709,ML
surs1246,Sursurunga,sgz,12,25,safe,Papunesia,-3.99078,152.768,PG
susu1250,Susu,sus,59,107,safe,Africa,10.4046,-13.3628,GN
svan1243,Svan,sva,128,264,unknown,Eurasia,42.9134,42.5915,GE
slov1269,Slovak,slk,24,141,vulnerable,Eurasia,48.545705,18.78479,SK
savo1255,Savosavo,svs,68,487,definitely endangered,Papunesia,-9.12853,159.814,SB
swed1236,Svenska Teckenspråket,swl,21,23,safe,Eurasia,58.929,16.1133,SE
swah1253,Swahili,swh,4,31,unknown,Africa,-8.25605,37.624,TZ
swed1254,Swedish,swe,24,27,unknown,Eurasia,59.800634,17.389526,FI SE
sawa1247,Sawai,szw,12,63,unknown,Papunesia,0.51111,128.086,ID
swat1243,Swati,ssw,4,31,unknown,Africa,-26.0,31.5,ZA SZ
west2402,Saryg Yughur,ybe,51,83,severely endangered,Eurasia,39.0548,99.3112,CN
salt1242,Salt-Yui,sll,25,217,safe,Papunesia,-6.26519,145.021,PG
east2440,Taba,mky,12,63,unknown,Papunesia,0.07337,127.423,ID
taca1256,Tacana,tna,43,66,definitely endangered,South America,-13.39249,-68.04056,BO
sapo1253,Taiof,sps,12,25,unknown,Papunesia,-5.64103,154.732,PG
taga1270,Tagalog,tgl,12,30,unknown,Papunesia,14.06,121.747,PH
tahi1242,Tahitian,tah,12,25,safe,Papunesia,-17.6485,-149.45,PF
taha1241,Tuareg (Air),thv,2,113,unknown,Africa,22.5908,8.73169,NE
taji1245,Tajik,tgk,24,138,safe,Eurasia,38.8213,68.5549,TJ
taki1248,Takia,tbc,12,25,unknown,Papunesia,-4.69057,145.975,PG
tali1258,Talinga,tlj,4,31,safe,Africa,0.676185,29.9494,UG CD
east2346,Tamang (Eastern),taj,18,56,unknown,Eurasia,28.2213,84.9451,NP
nucl1696,Tangale,tan,2,67,unknown,Africa,9.75444,11.3228,NG
tara1313,Tarao,tro,18,33,critically endangered,Eurasia,24.4003,94.1703,IN
taia1239,Taiap,gpn,223,488,severely endangered,Papunesia,-4.05047,144.506,PG
tari1256,Tariana,tae,13,15,critically endangered,South America,0.440205,-68.9042,BR
tach1250,Tashlhiyt,shi,2,113,safe,Africa,29.7854,-7.77879,MA
tata1257,Tatana',txx,12,118,safe,Papunesia,5.49808,115.553,MY
tauy1241,Tauya,tya,25,57,safe,Papunesia,-5.74255,145.366,PG
tawa1275,Tawala,tbo,12,25,unknown,Papunesia,-10.3115,150.644,PG
tayo1238,Tayo,cks,21,34,safe,Papunesia,-22.2277,166.546,NC
taly1247,Talysh (Azerbaijan),tly,24,138,unknown,Eurasia,38.4552,48.6349,AZ
sina1271,Tabare,sst,25,217,unknown,Papunesia,-6.08728,145.032,PG
tuba1278,Tübatulabal,tub,87,171,critically endangered,North America,35.327,-117.163,US
tigr1270,Tigré (Beni Amer),tig,2,4,safe,Africa,17.3494,38.2233,ER
tabl1243,Tabla,tnm,221,484,unknown,Papunesia,-2.45368,140.396,ID
tbol1240,Tboli,tbl,12,134,unknown,Papunesia,6.20377,124.538,PH
taba1263,Tabaru,tby,9,268,unknown,Papunesia,1.46563,127.633,ID
taba1259,Tabassaran,tab,26,32,vulnerable,Eurasia,42.0198,47.8379,RU
toba1266,Tobati,tti,12,25,severely endangered,Papunesia,-2.56434,140.71,ID
tebu1238,Tubu,dzg,157,321,unknown,Africa,16.0,15.0,TD NE
taab1238,Tabwa,tap,4,31,safe,Africa,-7.91416,29.5238,ZM CD
seke1240,Tangbe,skj,18,56,unknown,Eurasia,28.9251,83.8064,NP
cent2131,Tarahumara (Central),tar,87,274,safe,North America,27.5648,-107.154,MX
toda1252,Toda,tcx,61,115,critically endangered,Eurasia,11.4184,77.0168,IN
tekt1235,Teco,ttc,15,17,severely endangered,North America,15.4599,-92.1136,GT MX
hueh1236,Tepehua (Huehuetla),tee,224,489,definitely endangered,North America,20.6189,-97.9347,MX
tehu1242,Tehuelche,teh,129,475,extinct,South America,-47.5796,-68.3235,AR
telu1262,Telugu,tel,61,273,unknown,Eurasia,16.4529,78.7024,IN
temm1241,Tem,kdh,4,143,safe,Africa,8.967,1.136,BJ GH TG
tenn1246,Tennet,tex,16,140,vulnerable,Africa,4.91107,32.6307,SD
teop1238,Teop,tio,12,25,unknown,Papunesia,-5.67474,154.971,PG
tlac1235,Tepehua (Tlachichilco),tpt,224,489,definitely endangered,North America,20.704,-98.1947,MX
tera1251,Tera,ttr,2,108,unknown,Africa,11.0376,11.80953,NG
teso1249,Teso,teo,16,18,unknown,Africa,1.18321,33.9394,UG
tete1250,Tetela,tll,4,31,vulnerable,Africa,-4.29314,24.546,CD
tewa1260,Tewa (Arizona),tew,149,306,unknown,North America,35.9053,-106.124,US
khor1269,Turkic (East-Central Xorasan),kmz,51,83,unknown,Eurasia,36.4438,60.0277,IR
tang1348,Tangga,tgg,12,25,unknown,Papunesia,-4.08824,153.611,PG
tagb1258,Tagbanwa (Aborlan),tbw,12,30,safe,Papunesia,9.54263,118.497,PH
tiga1245,Tigak,tgc,12,25,unknown,Papunesia,-2.70951,150.893,PG
tsha1245,Tshangla,tsj,18,56,definitely endangered,Eurasia,27.3694,91.7741,BT IN
tugu1245,Tugun,tzn,12,49,unknown,Papunesia,-7.72555,126.7,ID
tsog1243,Tsogo,tsv,4,31,safe,Africa,-1.55469,11.1359,GA
sawi1256,Tanglapui,swt,10,334,unknown,Papunesia,-8.29105,125.078,ID
west2538,Tarangan (West),txn,12,49,unknown,Papunesia,-6.62046,134.168,ID
thai1261,Thai,tha,117,233,safe,Eurasia,14.192,100.671,TH
thad1238,Thadou,tcz,18,33,unknown,Eurasia,24.096,93.722,IN MM
thak1245,Thakali,ths,18,56,unknown,Eurasia,28.7014,83.6466,NP
than1259,Thangmi,thf,18,88,unknown,Eurasia,28.7554,85.7657,NP
thom1243,Thompson,thp,60,202,severely endangered,North America,50.1668,-120.193,CA
thay1248,Thaypan,typ,8,35,extinct,Australia,-14.8292,143.324,AU
thai1240,Thai Sign Language,tsq,21,23,safe,Eurasia,13.7837,100.445,TH
tehi1237,Tehit,kps,9,490,unknown,Papunesia,-1.51049,131.985,ID
thul1246,Thulung,tdh,18,88,unknown,Eurasia,27.5389,87.6063,NP
thao1240,Thao,ssf,12,491,unknown,Papunesia,23.8333,120.93,TW
thay1249,Kuuk Thaayorre,thd,8,35,definitely endangered,Australia,-14.8159,142.034,AU
tima1241,Tima,tms,150,356,severely endangered,Africa,11.7176,29.1632,SD
ticu1245,Ticuna,tca,225,492,definitely endangered,South America,-3.66289,-69.8723,BR PE
tido1248,Tidore,tvo,9,268,safe,Papunesia,0.02461,127.746,ID
tifa1245,Tifal,tif,25,407,unknown,Papunesia,-5.03899,141.293,PG
tigr1271,Tigrinya,tir,2,4,definitely endangered,Africa,15.3359,38.9266,ER ET
tika1246,Tikar,tik,4,31,unknown,Africa,5.87004,11.6104,CM
till1254,Tillamook,til,60,493,extinct,North America,44.0924,-122.769,US
timu1262,Timugon,tih,12,118,unknown,Papunesia,5.1796,115.826,MY
tiri1258,Tinrin,cir,12,25,unknown,Papunesia,-21.8147,165.792,NC
trio1238,Tiriyo,tri,33,45,vulnerable,South America,2.53616,-55.7599,BR SR
tivv1240,Tiv,tiv,4,31,safe,Africa,6.88039,9.26287,NG
tiwi1244,Tiwi,tiw,226,494,vulnerable,Australia,-11.6308,130.949,AU
toke1240,Tokelauan,tkl,12,25,severely endangered,Papunesia,-9.227642,-171.780833,TK
tuki1240,Tuki,bag,4,31,unknown,Africa,4.64348,11.5353,CM
take1257,Takelma,tkm,227,495,extinct,North America,42.423,-123.452,US
turk1304,Turkmen,tuk,51,83,unknown,Eurasia,37.0872,59.1757,TM
teke1280,Teke (Southern),kkw,4,31,safe,Africa,-2.27122,14.4407,CG
kuan1248,Tolai,ksd,12,25,unknown,Papunesia,-4.30986,152.114,PG
tala1285,Talaud,tld,12,150,unknown,Papunesia,4.11846,126.795,ID
tele1256,Telefol,tlf,25,407,unknown,Papunesia,-5.07444,141.731,PG
tlin1245,Tlingit,tli,27,496,critically endangered,North America,59.4447,-135.29,US
taul1251,Taulil,tuh,73,497,vulnerable,Papunesia,-4.44425,152.095,PG
tobe1252,Tobelo,tlb,9,268,unknown,Papunesia,1.0946,128.154,ID
acat1239,Tlapanec,tcf,42,498,unknown,North America,17.1034,-99.0602,MX
timu1245,Timucua,tjm,228,499,extinct,North America,30.3027,-82.3132,US
tama1336,Tamagario,tcg,229,500,safe,Papunesia,-6.64493,138.892,ID
tata1255,Tatar (Mishar),tat,51,83,unknown,Eurasia,55.0,50.0,RU
tuma1260,Tumak,tmc,2,130,unknown,Africa,9.43747,17.4216,TD
tami1289,Tamil,tam,61,115,unknown,Eurasia,10.520219,78.825989,LK IN
malo1243,Tamabo,mla,12,25,unknown,Papunesia,-15.6835,167.16,VU
nucl1339,Temein,teq,16,501,severely endangered,Africa,11.8275,29.3898,SD
tamp1252,Tampulma,tpm,4,143,safe,Africa,9.75577,-1.35467,GH
temi1246,Temiar,tea,67,302,unknown,Eurasia,4.974,101.438,MY
musl1236,Tat (Muslim),ttt,24,138,unknown,Eurasia,41.425062,46.645589,AZ
turk1308,Turkana,tuv,16,18,unknown,Africa,4.30688,35.7101,KE UG
ango1257,Tunebo,tnd,65,502,definitely endangered,South America,6.54198,-71.9212,CO
tana1290,Tanacross,tcb,27,37,critically endangered,North America,63.4046,-143.338,US
tind1238,Tindi,tin,26,74,definitely endangered,Eurasia,42.3316,45.9227,RU
timn1235,Temne,tem,4,127,unknown,Africa,8.90294,-12.3331,SL
tong1325,Tongan,ton,12,25,safe,Papunesia,-21.17,-175.25,TO
tina1246,Tinani,lbf,18,56,definitely endangered,Eurasia,32.2852,77.9912,IN
tana1289,Tanaina,tfn,27,37,severely endangered,North America,60.4712,-150.759,US
tung1290,Tungak,lcm,12,25,safe,Papunesia,-2.52188,150.198,PG
lowe1425,Tanana (Lower),taa,27,37,critically endangered,North America,64.8834,-149.451,US
tune1241,Tunen,baz,4,31,safe,Africa,4.75,10.67,CM
tond1251,Tondano,tdn,12,503,unknown,Papunesia,1.28024,124.964,ID
sout2869,Tanna (Southwest),nwi,12,25,unknown,Papunesia,-19.57953,169.35603,VU
tont1239,Tontemboan,tnt,12,503,unknown,Papunesia,1.24813,124.654,ID
west2466,Tenyer,kza,4,143,unknown,Africa,10.6298,-4.76482,BF
toar1246,Toaripi,tqo,154,444,unknown,Papunesia,-8.07231,146.206,PG
toba1269,Toba,tob,5,6,unknown,South America,-24.40253,-60.4472866667,AR
stod1241,Tod,sbu,18,56,unknown,Eurasia,32.497,77.116,IN
kara1462,Tofa,kim,51,83,critically endangered,Eurasia,53.7145,98.3792,RU
tojo1241,Tojolabal,toj,15,17,safe,North America,16.2572,-91.7825,MX
taro1263,Tarok,yer,4,135,unknown,Africa,8.98356,10.0288,NG
toll1241,Tol,jic,230,504,critically endangered,North America,14.6686,-87.0372,HN
tonk1249,Tonkawa,tqw,231,505,extinct,North America,30.25,-96.75,US
toab1237,Toqabaqita,mlu,12,25,safe,Papunesia,-8.39233,160.619,SB
rata1244,Toratán,rth,12,150,definitely endangered,Papunesia,1.07592,124.858,ID
high1243,Totonac (Sierra),tos,224,489,severely endangered,North America,20.3798,-97.6159,MX
yecu1235,Totonac (Misantla),tlc,224,489,critically endangered,North America,20.1765,-96.8741,MX
tusi1238,Toussian,wib,4,143,unknown,Africa,11.0,-4.66666666667,BF
sout2797,Toussian (Win),wib,4,143,safe,Africa,10.877,-4.65678,BF
tong1318,Tonga (in Zambia),toi,4,31,unknown,Africa,-17.422325,27.103495,ZM
papa1238,Totonac (Papantla),top,224,489,definitely endangered,North America,20.5671,-97.2554,MX
tepe1278,Tepecano,tep,87,428,extinct,North America,19.2343,-101.729,MX
tokp1240,Tok Pisin,tpi,21,34,safe,Papunesia,-9.41971,147.303,PG
nort2959,Tepehuan (Northern),ntp,87,428,safe,North America,26.4348,-107.379,MX
tupu1244,Tupuri,tui,4,224,unknown,Africa,10.0144,14.8697,CM TD
sout2976,Tepehuan (Southeastern),stp,87,428,safe,North America,23.1584,-103.983,MX
tapi1253,Tapieté,tpj,14,16,severely endangered,South America,-21.4169,-62.684,PY
teri1250,Teribe,tfr,65,157,critically endangered,North America,9.067,-82.9631,PA CR
chic1273,Trique (Chicahuaxtla),trs,42,211,safe,North America,17.1628,-97.8547,MX
tora1261,Toraja,sda,12,87,unknown,Papunesia,-2.97144,119.829,ID
copa1237,Trique (Copala),trc,42,211,safe,North America,17.1541,-97.9826,MX
tere1279,Terêna,ter,13,110,unknown,South America,-20.6614,-56.0329,BR
nort2920,Tairora,tbg,25,28,unknown,Papunesia,-6.51563,145.959,PG
tern1247,Ternate,tft,9,268,safe,Papunesia,0.80562,127.333,ID
trum1247,Trumai,tpy,232,506,critically endangered,South America,-11.8119,-53.5717,BR
torw1241,Torwali,trw,24,84,unknown,Eurasia,35.3101,72.5316,PK
tiru1241,Tiruray,tiy,12,134,safe,Papunesia,6.77321,124.127,PH
tsak1249,Tsakhur,tkr,26,32,unknown,Eurasia,41.5916,46.8858,RU AZ
uabm1237,Timorese,aoz,12,49,unknown,Papunesia,-9.77284,124.144,ID
colo1256,Tsafiki,cof,55,96,definitely endangered,South America,-0.21181,-79.2347,EC
taus1251,Tausug,tsg,12,30,safe,Papunesia,5.12236,118.88,PH MY ID
pana1305,Tümpisa Shoshone,par,87,198,critically endangered,North America,36.0007,-117.901,US
nucl1649,Tsimshian (Coast),tsi,97,265,unknown,North America,52.59103,-128.544545,US CA
tama1365,Tamashek,taq,2,113,unknown,Africa,14.2038,-2.41269,ML
tanz1238,Tanzania Sign Language,tza,21,23,safe,Africa,-6.82431,39.127,TZ
tson1249,Tsonga,tso,4,31,unknown,Africa,-23.5754,31.8105,MZ ZA
tsou1248,Tsou,tsu,12,507,unknown,Papunesia,23.216,120.787,TW
taus1253,Taushiro,trr,233,508,critically endangered,South America,-3.22497,-75.5603,PE
tsat1238,Tsat,huq,12,14,definitely endangered,Eurasia,18.3192,109.336,CN
tswa1253,Tswana,tsn,4,31,unknown,Africa,-24.368,24.7587,BW ZA
dido1241,Tsez,ddo,26,74,definitely endangered,Eurasia,42.2646,45.8096,RU
tetu1245,Tetun Dili,tet,12,49,unknown,Papunesia,-9.11217,125.528,TL
tute1247,Tutelo,tta,70,142,extinct,North America,37.67,-78.75,US
take1255,Tati (Southern),tks,24,138,unknown,Eurasia,38.1971,47.9954,IR
bats1242,Tsova-Tush,bbl,26,182,severely endangered,Eurasia,42.1806,45.344,GE
tatu1247,Tatuyo,tav,74,149,definitely endangered,South America,0.55582,-70.5327,CO
tuam1242,Tuamotuan,pmt,12,25,unknown,Papunesia,-16.17259,-146.321755,PF
tuba1279,Tubar,tbu,87,509,extinct,North America,30.0,-111.0,MX
tuca1252,Tucano,tuo,74,149,unknown,South America,0.579755,-69.5763,BR CO
turk1288,Türk Isaret Dili,tsm,21,23,safe,Eurasia,41.02675,28.85551,TR
tuka1247,Tukang Besi,bhq,12,123,unknown,Papunesia,-5.5,123.5,ID
tulu1258,Tulu,tcy,61,115,vulnerable,Eurasia,12.8114,75.2651,IN
tuml1238,Tumleo,tmq,12,25,safe,Papunesia,-3.14955,142.346,PG
tuni1252,Tunica,tun,234,510,extinct,North America,30.9888,-92.5403,US
nucl1301,Turkish,tur,51,83,unknown,Eurasia,39.8667,32.8667,TR
tusc1257,Tuscarora,tus,93,218,critically endangered,North America,43.1303,-79.4214,US
nort2941,Tutchone (Northern),ttm,27,37,definitely endangered,North America,62.8235,-136.644,CA
tuvi1240,Tuvan,tyv,51,83,unknown,Eurasia,48.436,92.6693,RU MN
tuyu1244,Tuyuca,tue,74,149,vulnerable,South America,0.39441,-70.043515,CO BR
tuts1235,Tutsa,tvt,18,184,safe,Eurasia,27.161,95.8,IN
twan1247,Twana,twa,60,194,unknown,North America,47.7419,-121.765,US
lowl1265,Tarahumara (Western),tac,87,274,vulnerable,North America,27.4623,-107.854,MX
nort1550,Tiwa (Northern),twf,149,306,vulnerable,North America,36.4277,-105.604,US
sout2961,Tiwa (Southern),tix,149,306,unknown,North America,34.7873,-106.661,US
xico1235,Totonac (Xicotepec de Juárez),too,224,489,safe,North America,20.6532,-97.7463,MX
tyar1236,Tyeraity,woa,194,399,extinct,Australia,-12.4868,130.676,AU
tzel1254,Tzeltal (Aguacatenango),tzh,15,17,unknown,North America,16.6384,-92.2786,MX
tzel1255,Tzeltal (Bachajón),tzb,15,17,unknown,North America,16.9166666667,-92.0,MX
tzel1253,Tzeltal,tzb,15,17,unknown,North America,16.8333333333,-92.25,MX
taiw1241,Taiwanese Sign Language (Ziran Shouyu),tss,21,23,unknown,Papunesia,25.0206,121.305,TW
tzot1262,Tzotzil,tzc,15,17,unknown,North America,16.5,-92.6666666667,MX
tzot1260,Tzotzil (San Andrés),tzs,15,17,unknown,North America,17.0,-92.8333333333,MX
cakc1244,Tzutujil,tzt,15,17,unknown,North America,14.6666666667,-91.3333333333,GT
tzot1264,Tzotzil (Zinacantán),tzz,15,17,unknown,North America,16.8333333333,-92.8333333333,MX
ubyk1235,Ubykh,uby,6,7,extinct,Eurasia,43.67,39.67,RU TR
